recipe_link,name,prep,cook,additional,total,servings,yield,ingredients,instructions,nutrition
https://www.allrecipes.com/recipe/138004/parkers-famous-margaritas/,Parker's Famous Margaritas Recipe,5 mins,,,5 mins,4,12 fluid ounces,"5 fluid ounces tequila, 3 fluid ounces fresh lime juice, 1 fluid ounce sweetened lime juice, 3 fluid ounces triple sec (orange-flavored liqueur), ice cubes, 1 lime, cut into wedges, rimming salt","Measure the tequila, lime juice, sweetened lime juice and triple sec into a cocktail shaker and add a generous scoop of ice. Cover and shake until the shaker is frosty, about 30 seconds. Rub a lime wedge around the rim of a margarita glass and dip in salt. Fill each glass with ice. Strain equal amounts of the cocktail into the glasses to serve. Garnish with a lime wedge.",183 calories; protein 0.1g; carbohydrates 14.9g; fat 0.1g; cholesterol 0mg; sodium 2.3mg.
https://www.allrecipes.com/recipe/214367/watermelon-agua-fresca/,Watermelon Agua Fresca Recipe,25 mins,,,25 mins,8,8 servings,"4 cups cubed seeded watermelon, ½ cup water, ½ cup white sugar, or to taste, 4 slices lime, 24 fresh mint leaves, ice","Puree the watermelon and water in a blender until smooth. Add sugar to taste. Cut the lime slices in half. Place a half lime slice into each of 8 glasses along with 3 mint leaves. Crush with a cocktail muddler, then fill each glass with ice. Pour in the watermelon agua fresca, and stir before serving.",72 calories; protein 0.5g; carbohydrates 18.7g; fat 0.1g; sodium 1.3mg.
https://www.allrecipes.com/recipe/222900/white-russian-cocktail/,White Russian Cocktail Recipe,5 mins,,,5 mins,1,,"1 cup ice, 2 fluid ounces vodka, 1 fluid ounce coffee-flavored liqueur, 1 fluid ounce heavy cream",Fill an old-fashioned glass with ice. Pour in vodka and coffee liqueur. Top off with cream.,338 calories; protein 0.6g; carbohydrates 12g; fat 11.1g; cholesterol 40.8mg; sodium 22.1mg.
https://www.allrecipes.com/recipe/32352/best-strawberry-daiquiri/,Best Strawberry Daiquiri Recipe,10 mins,,,10 mins,8,8 servings,"6 cups ice, ½ cup white sugar, 4 ounces frozen strawberries, ⅛ cup lime juice, ½ cup lemon juice, ¾ cup rum, ¼ cup lemon-lime flavored carbonated beverage","In a blender, combine ice, sugar and strawberries. Pour in lime juice, lemon juice, rum and lemon-lime soda. Blend until smooth. Pour into glasses and serve.",110 calories; protein 0.1g; carbohydrates 16.3g; fat 0g; cholesterol 0mg; sodium 6.5mg.
https://www.allrecipes.com/recipe/172777/strawberry-mojito/,Strawberry Mojito Recipe,15 mins,,,15 mins,8,8 mojitos,"white sugar, for rimming, 2 large limes, quartered, ½ bunch mint leaves, 7 strawberries, quartered, 1 cup white sugar, 1 cup white rum, 2 cups club soda, 8 cups ice cubes","Pour 1/4 to 1/2 inch of sugar onto a small, shallow plate. Run one of the lime quarters around the rim of each cocktail glass, then dip the glasses into the sugar to rim; set aside. Squeeze all of the lime quarters into a sturdy glass pitcher. Toss the juiced limes into the pitcher along with the mint, strawberries, and 1 cup of sugar. Crush the fruits together with a muddler to release the juices from the strawberries and the oil from the mint leaves. Stir in the rum and club soda until the sugar has dissolved. Pour into the sugared glasses over ice cubes to serve.",170 calories; protein 0.3g; carbohydrates 28g; fat 0.1g; cholesterol 0mg; sodium 9.3mg.
https://www.allrecipes.com/recipe/49444/mint-juleps/,Mint Juleps Recipe,15 mins,10 mins,,25 mins,8,8 servings,"2 cups water, 2 cups white sugar, ½ cup roughly chopped fresh mint leaves, 32 fluid ounces Kentucky bourbon, 8 sprigs fresh mint leaves for garnish","Combine water, sugar and chopped mint leaves in a small saucepan. Bring to a boil over high heat until the sugar is completely dissolved. Allow syrup to cool, approximately 1 hour. Pour syrup through a strainer to remove mint leavesn Fill eight cups or frozen goblets with crushed ice and pour 4 ounces of bourbon and 1/4 cup mint syrup in each. (Proportions can be adjusted depending on each person's sweet tooth). Top each cup with a mint sprig and a straw. Trim straws to just barely protrude from the top of the cups. Serve juleps on a silver platter.n",473 calories; protein 0.1g; carbohydrates 50.3g; fat 0g; cholesterol 0mg; sodium 3mg.
https://www.allrecipes.com/recipe/17309/bahama-mama/,Bahama Mama Recipe,5 mins,,,5 mins,1,1 drink,"½ fluid ounce rum, ½ fluid ounce coconut-flavored rum, ½ fluid ounce grenadine syrup, 1 fluid ounce orange juice, 1 fluid ounce pineapple juice, 1 cup crushed ice","Combine regular rum, rum with coconut flavoring, grenadine, orange juice, pineapple juice and crushed ice in an electric blender. Blend until the drink's consistency is slushy.",150 calories; protein 0.9g; carbohydrates 22.4g; fat 1.2g; cholesterol 8.5mg; sodium 21.1mg.
https://www.allrecipes.com/recipe/256748/lemon-drop-shots/,Lemon Drop Shots Recipe,10 mins,,,10 mins,1,1 serving,"¾ fluid ounce vodka (such as Absolut®), ¾ fluid ounce lemon juice, 2 ½ teaspoons white sugar, or to taste, 1 lemon, cut into wedges",Combine vodka and lemon juice in a shot glass. Sprinkle 1/2 teaspoon sugar on top. Place 2 teaspoons sugar in a small plate; dip lemon wedges in sugar. Suck on a sugared lemon after drinking the shot.,116 calories; protein 1.4g; carbohydrates 23.9g; fat 0.3g; sodium 3.7mg.
https://www.allrecipes.com/recipe/235850/starbucks-caramel-frappuccino-copycat-recipe/,Starbucks Caramel Frappuccino Copycat Recipe,5 mins,,,5 mins,2,,"2 cups ice, 1 cup strongly brewed black coffee, cooled, 1 cup low-fat milk, ⅓ cup caramel sauce, 3 tablespoons white sugar","Blend ice, coffee, milk, caramel sauce, and sugar together in a blender on high speed until smooth. Pour into two 16-ounce glasses.",271 calories; protein 5g; carbohydrates 60.2g; fat 2.5g; cholesterol 10.3mg; sodium 241.6mg.
https://www.allrecipes.com/recipe/162397/classic-old-fashioned/,Classic Old Fashioned Recipe,10 mins,,,10 mins,1,1 cocktail,"2 teaspoons simple syrup, 1 teaspoon water, 2 dashes bitters, 1 cup ice cubes, 1 (1.5 fluid ounce) jigger bourbon whiskey, 1 slice orange, 1 maraschino cherry","Pour the simple syrup, water, and bitters into a whiskey glass. Stir to combine, then place the ice cubes in the glass. Pour bourbon over the ice and garnish with the orange slice and maraschino cherry.",145 calories; protein 0.1g; carbohydrates 9.5g; fat 0g; cholesterol 0mg; sodium 7.5mg.
https://www.allrecipes.com/recipe/73287/mai-tai/,Mai Tai Recipe,5 mins,,,5 mins,1,,"1 cup ice cubes, 3 fluid ounces pineapple juice, 2 fluid ounces orange juice, 1 (1.5 fluid ounce) jigger spiced rum, ½ (1.5 fluid ounce) jigger coconut-flavored rum, 1 teaspoon grenadine syrup","Fill a cocktail shaker with ice cubes. Add pineapple juice, orange juice, spiced rum, coconut rum, and grenadine. Shake vigorously and strain into a glass full of ice.",243 calories; protein 1.6g; carbohydrates 26.5g; fat 1.8g; cholesterol 11.6mg; sodium 22.6mg.
https://www.allrecipes.com/recipe/20216/simple-syrup/,Simple Syrup Recipe,1 min,10 mins,19 mins,30 mins,16,1 1/3 cups,"1 cup white sugar, 1 cup water","In a medium saucepan combine sugar and water. Bring to a boil, stirring, until sugar has dissolved. Allow to cool.",48 calories; carbohydrates 12.5g; sodium 0.4mg.
https://www.allrecipes.com/recipe/222550/blue-hawaiian-cocktail/,Blue Hawaiian Cocktail Recipe,5 mins,,,5 mins,1,1 cocktail,"1 cup crushed ice, 2 fluid ounces pineapple juice, 1 fluid ounce light rum, 1 fluid ounce blue Curacao liqueur, 1 fluid ounce cream of coconut, 1 pineapple slice, 1 maraschino cherry","Combine crushed ice, pineapple juice, rum, blue Curacao, and cream of coconut in a blender. Puree on high speed until smooth. Pour into a chilled highball glass. Garnish with a slice of pineapple and a maraschino cherry.",369 calories; protein 0.4g; carbohydrates 49.2g; fat 6.7g; sodium 30.8mg.
https://www.allrecipes.com/recipe/109190/smooth-sweet-tea/,Smooth Sweet Tea Recipe,5 mins,,3 hrs 15 mins,3 hrs 20 mins,8,8 cups,"1 pinch baking soda, 2 cups boiling water, 6 tea bags, ¾ cup white sugar, 6 cups cool water","Sprinkle a pinch of baking soda into a 64-ounce, heat-proof glass pitcher. Pour in boiling water and add tea bags. Cover and allow to steep for 15 minutes. Remove tea bags and discard; stir in sugar until dissolved. Pour in cool water; refrigerate until cold, about 3 hours.",73 calories; carbohydrates 18.7g; sodium 41.3mg.
https://www.allrecipes.com/recipe/24494/ultimate-frozen-strawberry-margarita/,Ultimate Frozen Strawberry Margarita Recipe,5 mins,,,5 mins,4,,"2 cups ice cubes, or as needed, 6 fluid ounces tequila, 2 fluid ounces triple sec, 8 ounces frozen sliced strawberries in syrup, 4 fluid ounces frozen limeade concentrate","Fill a blender with ice cubes; pulse until ice is crushed. Pour in tequila and triple sec, then add strawberries and limeade concentrate. Blend until smooth, about 30 seconds. Pour into four margarita glasses and serve immediately.",295 calories; protein 0.3g; carbohydrates 43.8g; fat 0.1g; cholesterol 0mg; sodium 6.3mg.
https://www.allrecipes.com/recipe/222511/tom-collins-cocktail/,Tom Collins Cocktail Recipe,5 mins,,,5 mins,1,1 cocktail,"2 ½ cups ice, divided, 2 fluid ounces gin, ¾ fluid ounce lemon juice, ½ fluid ounce simple syrup, 2 fluid ounces club soda, 1 lemon wedge","Fill a Collins glass with 1 1/2 cups ice; set aside in the freezer. Combine gin, lemon juice, and simple syrup in a cocktail shaker. Add 1 cup ice, cover, and shake until chilled. Strain into the chilled Collins glass. Top with club soda and garnish with lemon wedge.",191 calories; protein 0.2g; carbohydrates 12.8g; sodium 3.9mg.
https://www.allrecipes.com/recipe/264606/the-perfect-margarita/,The Perfect Margarita Recipe,10 mins,,,10 mins,1,1 margarita,"1 wedge lime, 1 teaspoon coarse sea salt, or as needed, 1 large ice cube, 1 cup ice cubes, or as needed, 2 fluid ounces white tequila, 1 ½ fluid ounces triple sec, 1 fluid ounce freshly squeezed lime juice, 1 slice lime","Moisten the rim of a glass with a lime wedge. Sprinkle salt onto a plate. Lightly dip the moistened rim into the salt. Place a large ice cube in the glass and freeze the prepared glass until ready to serve. Fill a cocktail shaker with fresh ice. Add tequila, triple sec, and lime juice. Cover and shake vigorously until the outside of the shaker has frosted. Strain margarita into the chilled glass and garnish with a slice of lime.",321 calories; protein 0.7g; carbohydrates 30.4g; fat 0.3g; sodium 330.6mg.
https://www.allrecipes.com/recipe/233523/mojitos-by-the-pitcher/,Mojitos by the Pitcher Recipe,20 mins,,,20 mins,6,,"½ cup white sugar, 36 leaves fresh mint, or to taste, 3 limes, quartered, 1 cup rum (such as Bacardi®), 1 liter club soda",Muddle sugar and mint leaves together in a pitcher until leaves are well broken down. Add limes and muddle until limes are juiced. Pour rum into sugar mixture; add club soda and stir until sugar is dissolved.,160 calories; protein 0.2g; carbohydrates 20.2g; fat 0.1g; sodium 5.8mg.
https://www.allrecipes.com/recipe/221891/cosmopolitan-cocktail/,Cosmopolitan Cocktail Recipe,5 mins,,,5 mins,1,1 cocktail,"1 ½ fluid ounces vodka, ¼ fluid ounce lime juice, ¼ fluid ounce triple sec, ¼ fluid ounce cranberry juice, 1 cup ice, 1 lime wedge for garnish","Combine vodka, lime juice, triple sec, and cranberry juice in a cocktail shaker. Add ice, cover and shake until chilled. Strain into a chilled cocktail glass. Garnish with a lime wedge.",131 calories; protein 0.1g; carbohydrates 5.6g; sodium 1.3mg.
https://www.allrecipes.com/recipe/65037/classic-bloody-mary/,Classic Bloody Mary Recipe,2 mins,,,2 mins,1,,"1 teaspoon sea salt, or as needed, ice cubes, as needed, ¾ cup spicy tomato-vegetable juice cocktail (such as V8®), 1 (1.5 fluid ounce) jigger vodka, 2 dashes Worcestershire sauce, 1 dash hot pepper sauce (such as Tabasco®), salt and ground black pepper to taste, 1 stalk celery, 2 garlic-stuffed green olives, threaded onto a toothpick","Pour salt onto a small plate. Moisten the rim of a glass and press into the salt. Fill the glass with ice cubes. Fill a cocktail shaker with ice cubes; add vegetable juice cocktail, vodka, Worcestershire sauce, hot pepper sauce, salt, and pepper. Cover and shake until the outside of shaker has frosted, about 20 seconds. Strain Bloody Mary into the prepared glass and garnish with celery stalk and olives.",141 calories; fat 0.1g; sodium 510.4mg; carbohydrates 8.8g; protein 1.8g.
https://www.allrecipes.com/recipe/221893/vodka-martini-cocktail/,Vodka Martini Cocktail Recipe,5 mins,,,5 mins,1,1 cocktail,"3 fluid ounces vodka, 1 fluid ounce dry vermouth, 1 cup ice cubes, 3 small olives",Combine vodka and dry vermouth in a cocktail mixing glass. Fill with ice and stir until chilled. Strain into a chilled martini glass. Garnish with three olives on a toothpick.,255 calories; protein 0.2g; carbohydrates 4.8g; fat 1.6g; sodium 134.2mg.
https://www.allrecipes.com/recipe/229757/strawberry-lemonade-slushie/,Strawberry Lemonade Slushie Recipe,5 mins,,,5 mins,4,4 servings,"½ cup water, ⅓ cup dry lemonade-flavored drink mix, 3 cups ice cubes, 1 cup strawberries","Stir water and lemonade mix together in a cup until the mix dissolves.n Combine ice cubes and strawberries in a blender. Pour lemonade mixture into the blender. Blend on high for 10 seconds. Stop blender and stir with a spoon. Blend again until smooth, about 5 seconds more.n",81 calories; protein 0.3g; carbohydrates 20.9g; fat 0.1g; sodium 5.5mg.
https://www.allrecipes.com/recipe/281089/state-fair-lemonade/,State Fair Lemonade,15 mins,5 mins,4 hrs 25 mins,4 hrs 45 mins,6,1 1/2 quarts,"6 lemons, 1 ¼ cups white sugar, 5 cups cold water","Wash lemons and peel off all the zest using a vegetable peeler. Set peeled lemons aside. Add the lemon zest to a bowl and cover with sugar. Toss to combine. Cover and let sit for a minimum of 2 hours, or up to overnight.n Bring water to a boil in a pot over high heat; turn off heat and pour in the lemon-sugar mixture. Stir and let sit until the sugar is completely dissolved, about 5 minutes.n Pour through a mesh strainer back into the same bowl and discard the zest. Let cool to room temperature, 20 to 30 minutes.n Cut the lemons in half and squeeze into the bowl. Pour lemonade into a serving pitcher. Wrap in plastic wrap and chill thoroughly before serving over ice, at least 2 hours.n",183 calories; protein 1.3g; carbohydrates 53.2g; fat 0.3g; sodium 9.2mg.
https://www.allrecipes.com/recipe/32238/dirty-martini/,Dirty Martini Recipe,5 mins,,,5 mins,2,,"6 fluid ounces vodka, 1 dash dry vermouth, 1 fluid ounce brine from olive jar, 4 stuffed green olives","Stir together vodka, dry vermouth, brine, and olives in a mixing glass. Pour into a glass or shaker with ice. Serve on the rocks, or strain into chilled cocktail glasses.",207 calories; fat 1.4g; sodium 269.2mg; carbohydrates 0.3g; protein 0.2g.
https://www.allrecipes.com/recipe/215184/blueberry-smoothie/,Blueberry Smoothie Recipe,5 mins,,,5 mins,2,,"1 cup blueberries (frozen or fresh), 1 (8 ounce) container plain yogurt, ¾ cup 2% reduced-fat milk, 2 tablespoons white sugar, ½ teaspoon vanilla extract, ⅛ teaspoon ground nutmeg","Blend blueberries, yogurt, milk, sugar, vanilla, and nutmeg in a blender until frothy, scraping down the sides of the blender if needed. Divide between 2 glasses and serve immediately.",211 calories; protein 9.5g; carbohydrates 35.5g; fat 3.9g; cholesterol 14.1mg; sodium 117.8mg.
